RTO4_ID,G_SD_exp,G_SD_stat,GX_SD_exp,GX_SD_trans,GX_SD_stat,X_SD_exp,X_SD_stat,A_SD_exp,A_SD_stat,C_SD_exp,C_SD_stat
9721,1.156451524,2.14237945,1.628613466,2.778408026,3.811074062,1.380341336,2.757699047,1.548162861,2.107514679,3.629472743,2.383325701
9724,0.754893034,1.596055722,0.4011644,1.304987828,1.641524568,1.384285537,1.970455266,2.514348528,2.690034012,0.208996201,0
9725,1.743806336,1.464401628,1.418863364,1.861055871,1.48169233,1.767931202,2.158585641,2.12598065,1.528205224,1.93107443,2.169884694
9726,84.58116626,85.45180311,81.59671328,84.83692625,79.90967642,100.5695913,93.13290904,101.6058559,96.68579337,94.10055287,68.16657987
9727,1.156451524,0.552732565,1.017275035,0.748013993,0.351158822,0.388224169,0.189187349,0,0,0.208996201,0.221650513
9728,3.411534057,4.703999651,2.234523454,2.975876428,3.857465063,4.692571036,4.894728306,5.028341072,5.556612249,2.788186617,2.837455827
9730,6.569390017,0.373591892,8.951844479,2.415873054,2.018087961,5.886406365,0.599863996,0.96665699,0.189081134,13.90072335,15.90260102
9731,1.909238907,4.293847979,1.220783421,3.162755706,3.630074776,2.722063524,3.12907546,3.474312611,3.067745305,6.411951674,3.049978517
9733,7.093043867,12.33810628,6.88392875,12.83109785,12.7188498,8.040206888,9.447717872,9.857656909,12.46604352,8.129507599,12.19235085
9734,3.260051294,4.975465089,4.881138351,6.155891387,6.046470818,8.036262687,7.274346018,7.919645281,8.053527656,9.184150349,10.89716476
9735,47.89307571,37.32247844,40.4801168,32.72981505,37.75406239,45.22257017,41.55494572,39.78994497,35.03143123,48.67998147,47.7167652
9736,32.61877573,26.68084511,33.3522149,21.17674282,21.9322238,29.38166267,23.45397365,21.42769877,20.70407988,31.17360392,29.43982914
9737,0,0,0,0,0,0.5866567,0.793955209,0.579683372,0.764259051,0,0
9739,10.02761529,11.13326655,9.153389269,10.60909413,10.55414284,10.3442904,11.63235777,11.97192506,11.46958693,11.75394543,11.98081913
9741,0.19766656,0.195187917,0,0.366378886,0.531136799,0,0.394910731,0,0.574534971,0.841734641,0
9742,24.32532464,19.31434777,23.9988871,16.16461073,17.11980224,17.21655215,15.55640636,18.34757513,14.15359516,22.08052979,23.0150526
9744,0.376066897,0.722079474,0.204745588,0.183790577,0,0,0.377624107,0.196014109,0.378287808,0,0.211526017
9746,1.334851861,3.596831018,1.012078902,3.551987223,4.922867711,3.112757956,2.370269861,2.319816275,2.878393211,1.282652232,2.618564508
9747,0.190197488,0.195187917,0,0,0,0.195962267,0,0.385491762,0.574534971,0,0.663921956
9748,0.585785974,0.550166822,0.60601188,0.751857907,0,0,0,0,0,0.65278871,0.211140241
9750,0.780639993,2.003767191,0.603824928,2.591180722,2.366819594,1.37269677,2.157548195,1.737326645,2.865935291,2.337294982,2.400244343
9751,0,0,0,0,0,0,0,0.196014109,0,0,0
9753,0.188628649,0,0.407931937,0,0,0,0,0,0,0,0
9755,0,0.166666667,0.203508386,0,0,0.190314737,0,0.192981542,0,0.212277485,0
9756,1.533762123,1.058404702,2.033736797,2.428248469,1.448353227,2.338417858,1.596871805,1.356663175,2.479700413,0,0.211526017
9758,0,0,0,0,0,0.190314737,0,0,0.196097113,0,0
9760,0,0.898654405,0,1.478138844,0.741919645,0.380083545,0.582577372,0.964703811,1.142751387,0.6508486,0
9763,0.754893034,1.276556233,0,0.553933726,0.561941668,0.197909432,1.375069617,1.165975454,1.722974747,0.212277485,1.082910704
9765,17.46477351,13.11500382,19.33465858,9.662272499,10.12050471,17.75256036,14.51388317,17.20164048,13.59088249,12.42246614,18.72165833
9766,0.195465977,0,0.4011644,0,0,0,0,0.193992076,0,0,0
9768,0,0.169232409,0,0,0,0.396887892,0.394140614,0.386973618,0.189206673,0,0
9769,0,0.195187917,0.197656014,0,0,0.190314737,0,0,0.378287808,0,0.220620931
9770,0,0.166666667,0,0,0,0,0,0,0,0,0
9774,24.03610451,20.65100436,27.25284691,17.32459804,17.6780544,36.93960558,32.90387072,40.94852649,37.87268122,18.57323457,14.84107902
9775,22.82251843,20.44486657,25.62649567,20.63614663,20.06914812,27.39016862,24.02798646,24.3515249,21.06102556,23.92173461,21.96167429
9776,40.38779775,37.32688628,40.27828425,32.0417359,31.21565022,38.34690032,33.50007772,34.00575039,32.16285729,32.4972915,24.60891101
9778,6.554707238,6.142528258,8.560197873,8.91264905,7.838591617,9.40750835,9.266221655,8.499095276,10.33549722,8.104005588,5.862758919
9779,0,0.872698897,0,0.744201139,1.449620344,0,1.387877894,0,0.763862554,0,0
9780,0.385663465,0,0,0,0,0,0,0,0,0,0
9781,6.187838686,3.049624077,7.923097011,3.154563508,3.134862915,5.87208067,4.738593497,4.250349768,3.068075371,4.057177155,4.566407208
9782,1.911344557,1.45150147,0.60601188,1.11439288,0.711395006,1.560518413,1.171866172,1.738467822,1.142751387,0,0.446026181
9786,1.343889772,1.991760028,1.226737685,1.666648068,1.084264092,4.31443743,3.7286526,2.702186907,3.447481612,2.132971504,3.924468431
9787,0,0.188312238,0,0,0,0,0,0.19251022,0,0,0
9788,0.201691347,0.531086993,0,0.745879677,0.357684771,0.583640508,0,0.769788798,0.568095507,0,0
9790,0.37826748,0.364420326,0,0,0,0,0,0,0,0.220910356,4.118618506
9793,0.785021372,31.66516242,0.600057615,3.945918094,6.992330615,0.395868736,29.97926405,2.127873008,32.74806622,6.152159875,9.167894553
9795,1.539355749,2.179605424,1.218587513,1.116478605,1.627327139,1.174787337,0.983448941,1.355181319,2.101742671,0.842141007,0
9796,0,0,0,0,0,0,0,0,0,3.401014746,3.928184556
9798,3.812082365,4.34261191,4.265027716,5.021199146,4.956487045,5.284191093,8.057320041,6.758962373,6.898239361,4.925879086,6.550503802
9799,0,0,0,0.183790577,0,0,0,0,0,0,0
9800,15.89814565,17.60878684,18.94643291,13.9728951,16.91572596,14.24078783,12.76771097,10.82251107,11.85639832,15.13473794,22.6449258
9801,7.508457233,7.687876505,7.920680956,9.124541767,9.50539917,6.257582352,6.286282719,5.606427287,5.159828185,7.893816606,8.075227521
9805,0.580517484,0.364420326,0.204847479,0,0,0,0,0,0.189807699,0,0
9807,1.547383478,1.083934058,1.824599392,0.926709797,1.301434124,1.174787337,1.377589554,1.352148752,0.764589118,0.864435572,1.086626828
9809,0,0,0,0,0,0,0,0,0,0,1.085211469
9813,7.097121956,12.79056241,8.536607378,11.92261346,13.14539943,9.997815545,13.18576956,11.58814143,13.96751264,9.15388155,9.841165734
9815,4.574822909,11.19738408,5.084548054,9.85122389,11.1508811,7.997208814,12.03947703,9.467145523,14.36666104,6.407409144,5.872922028
9818,3.087929628,3.098035665,2.834259032,2.609953321,3.276084312,4.097726615,2.941695675,4.43984373,4.019595071,1.484549307,3.914916218
9819,14.02042164,39.51062328,11.7979191,42.96883695,43.23537323,42.84201691,54.13968715,73.96710933,84.2574805,8.109633347,8.051978863
9820,0,0,0,0,0,0,0,0,0.196097113,0,0
9821,0,0,0,0,0,0,0.195435043,0,0,0,0
9822,0,0.914701649,0.613110411,1.857639635,1.449620344,1.353945257,2.162913143,0.770616106,2.677521614,0.630494145,0.887306656
9823,15.13560127,7.007135788,16.07194775,7.972336512,5.650870158,13.92842779,10.06275455,13.32966153,10.13906541,15.58738555,11.9943512
9825,87.17387042,44.87687191,91.29435837,32.94046308,35.06783601,69.14169365,30.92770507,53.5098488,18.94661581,76.47824967,89.74124163
9826,0,0,0,0.375317574,0.533968441,0,0.205723382,0.196014109,0,0.219600869,0
9828,2.887923897,5.384543215,2.443558967,3.532770612,5.107668347,2.913012563,6.294937723,4.054535194,7.650887966,12.77562657,18.97414403
9829,1.565102708,2.702102194,1.837419876,1.669993377,3.44329062,4.916406094,5.11472293,3.280136343,4.387124536,9.408017577,7.639392781
9830,1.141188243,0.195187917,1.015604947,0.935648485,0.54021416,0.588130637,0.195435043,0,0,0,0
9831,0.391888835,0,0.406592844,0,0,0,0,0,0,0,0
9835,7.801986625,12.61864976,8.944563287,13.95590879,13.5687927,13.31152778,13.42091733,15.44749322,13.18053732,12.1906449,9.411980967
9836,2.461175046,2.173580944,2.040402442,2.038050801,3.66146208,1.962530737,1.75848419,2.124541878,3.067624396,0.209220459,0
9838,2.48713574,4.278226888,2.646745316,6.331721193,5.273729125,3.913866154,6.678960369,5.797134678,6.485784976,1.950942592,2.378965771
9839,26.24018104,20.2093034,23.98547923,24.16209238,22.29119286,21.75600908,17.85672425,26.28490677,22.40629171,10.93790434,7.208794644
9843,38.41480405,37.72008872,34.76669852,34.19037267,32.05705678,42.05857655,36.38551624,38.62084399,37.3223034,28.8284422,27.6485831
9845,0,0,0,0,0,0,0.195435043,0,0.196097113,0,0
9846,0,0,0,0,0,0,0,0,0,0.208996201,0
9847,0.190197488,0,0,0,0,0,0,0,0,0,0
9850,0,0,0,0,0.19289111,0,0,0,0.19524964,0,0
9851,0.382292267,0.179255173,0,0.370143149,0.744751287,0,0,0,0,0,0
9853,0,0,0.204745588,1.120778297,1.275888086,0.390221205,0,0.582359954,0.189081134,0.423924347,0
9855,14.41449459,6.588321355,16.28279568,5.561207163,5.275698103,7.257978388,5.54670732,7.721418809,5.764487046,7.497934316,9.339891371
9856,32.97574443,43.13315318,34.19954163,33.12871213,32.47222345,30.14565139,40.27837889,42.90199834,40.57821077,41.63961062,44.31311552
9857,16.5253497,16.37765141,14.84604001,16.02136263,17.84823111,16.6190179,16.72608585,15.0596889,13.9894963,18.16050946,15.71101544
9859,9.207626766,15.74638502,9.342573072,14.14489428,14.54987128,12.9589835,11.16747554,11.00240923,11.07293633,12.61418613,12.20573875
9860,4.806642595,6.255953721,5.677905438,7.998701365,7.303463103,5.104983302,5.156368036,6.37673285,6.706032138,1.272678187,0.442271443
9862,0.559427057,2.321946276,0.4011644,2.410023066,3.781412087,2.161753032,1.789036319,1.158967675,1.34456603,2.785129591,2.406433299
9863,0.201691347,0,0,0,0,0,0,0.190304961,0,0,0
9864,0,0,0,0.18083012,0,0,0,0,0,0,0
9865,0,0.373591892,0.197656014,0.747139261,0.738505569,0.59114683,0.57305915,1.934508706,0.95255182,0.423924347,0.660244445
9866,1.323358001,3.141793652,2.441566842,3.343913362,3.627243134,2.143001519,2.377268146,1.734963932,2.102590145,0.630494145,1.528898271
9868,3.656975098,3.606740388,2.24171492,2.6073204,3.852503639,2.34762751,2.364615406,2.318334419,2.67095661,2.356084005,3.057796542
9871,0.78377767,0.898768905,1.016037833,1.484536029,1.116353257,0.397815901,0.78130247,0.583370487,0.573411909,0.420867321,0
9872,12.31135225,15.18957685,11.40384428,16.16640879,16.59790145,13.88870672,16.36326664,21.0455194,19.48052545,12.61775038,12.15809488
9875,0.956584381,1.438912963,0.818381819,0.743702534,2.194371631,1.171771145,1.791249874,2.128726087,2.102319186,0,0
9877,0.195465977,0.169232409,0,0.18083012,0,0,0,0,0,0,0
9879,0.784064492,0,1.4152069,1.482857491,1.081992911,0.581693343,0.39416014,0.386728604,0.769634561,1.494299094,1.307247758
9880,0.195465977,0,0,0,0,0,0,0,0,0,0
9881,0.965622292,0.185279653,0.607249081,0.935648485,0.531136799,0.788128254,0.97643113,0.770642881,0.378558767,1.282652232,1.08931337
9883,2.099341463,1.089958538,2.042920388,0.918226887,0.907980423,2.151665242,1.178883983,1.160361935,1.148919892,0.644834702,0.643930994
9885,18.85838504,13.46796884,18.73377873,18.22493306,19.92792875,6.492903662,12.04349815,5.990498981,4.602695548,0.863094398,0.432790753
9886,7.936679991,8.65457402,9.550269492,7.98345691,6.90447034,8.252873761,9.067422983,6.949049095,6.8803395,7.703280954,8.533493585
9887,0.201691347,0.335899076,0,0.187227304,0.179977976,0,0,0,0,0,0
9888,9.397035392,5.753470465,10.57880577,6.525201516,3.658204012,6.443927284,4.5199175,4.637863564,3.635239786,6.633947259,4.581949107
9892,0,0,0,0.189768808,0,0,0,0,0,0,0
9893,0.578061535,0.712523553,0.203508386,0.928923764,1.841928514,0.190314737,0.410389791,0.580311145,0.189807699,0,0
9894,10.96467808,9.955881113,10.18414103,10.22993264,10.0271048,11.92356032,11.43142562,11.57674991,10.52332183,8.990886145,8.060649386
9896,0.770389835,0,2.24744583,0,0.191623994,0.195962267,0,0,0,0,0
9897,4.591256805,5.864138526,5.896975609,6.514753514,6.765817534,5.079183023,6.314914656,6.564231552,6.31124647,2.788641223,4.154184275
9898,5.393874335,6.877747931,5.09018028,5.018181373,4.162917567,5.115766633,5.52630752,4.823565539,4.02644112,5.334029285,5.001670793
9900,5.25522075,4.344440954,5.507512745,4.849714901,4.537933613,5.071799274,4.930881003,3.856089516,5.534992427,5.562263025,5.865522689
9901,1.154250941,0.694409422,0.818381819,0.745879677,0.353990465,0.780915637,0.971220883,0.772664914,0.769634561,0.852521417,0.211140241
9902,11.29365554,10.70526726,13.01103142,10.7818117,10.93098647,12.13200086,7.688750421,12.36238383,7.285196174,11.96189418,11.54902505
9903,5.926667323,8.467611836,7.930288476,8.56621693,8.057028765,8.832531565,8.452772774,10.24851007,7.450125324,6.200484894,7.383520335
9904,0,0.361854584,0.206941496,1.119439062,0.372869087,1.175333266,0.583347489,0,0,0,0
9906,0.393132537,0.888746141,0.203084457,0.548411275,0.544049933,1.367572337,0.404428953,0.578289112,0.568366466,0,0
9907,0.748055706,1.070878708,0.203084457,1.480643523,1.98473168,1.767881332,1.36030293,0.772664914,1.344169532,0.211646862,0
9908,9.757153963,7.188105505,12.01531598,8.348494716,7.658579219,9.75441515,9.638268577,9.477998839,8.623899254,10.02925432,5.879110984
9909,31.67207806,26.4124949,30.5073312,25.34874052,23.53416354,25.59135142,22.06738751,25.10448772,22.57953512,33.55414248,28.33733915
9910,28.74073664,23.5761407,30.94262969,14.70023513,16.07801094,24.85296042,23.61655923,22.99361442,21.79933455,24.76825259,21.92324421
9911,0,0,0.206941496,0,0,0,0,0,0,0.209220459,0
9912,4.401893126,9.062813996,3.662739606,8.915689159,10.37715245,5.869244204,6.498924304,5.023172101,5.93995013,4.960269913,4.999236576
9914,3.275671167,6.894609033,2.024884201,3.681717995,6.201448676,2.927406576,4.567272991,5.403693459,4.21077228,1.917544577,4.366448936
9915,2.510193229,2.341410461,2.447517898,1.67759283,2.044918294,2.551046228,1.577065243,1.353159285,1.717015399,1.080979415,1.307247758
9916,18.835438,17.51529241,17.67971487,18.40587781,17.85494743,18.38379168,15.59267152,20.09119561,18.42765456,16.46202145,13.93533964
9917,0.201691347,0,0,0,0,0,0,0,0,0,0.211140241
9919,0,0,0,0,0,0,0,7.538112422,7.667723872,0,0
9920,0.370798408,0.354512062,0,0.364620697,0.3718822,0.197909432,0,0.193992076,0.196097113,0,0
9921,1.545581119,6.025337967,0,3.922925454,8.013310762,1.373715926,11.19266272,2.90022305,9.9347549,22.0394654,25.94060337
9923,2.137519376,1.445903142,1.220681529,0.928795522,1.452327764,0.395818865,0.797225738,1.158496352,0.776921499,1.921554991,0.878173129
9924,0,0,0,0,0,0.195962267,0,0,0,0,0
9926,0.201691347,0.542824301,0.203084457,0.187227304,0,0.197909432,0,0.19251022,0.764919185,0,0
9927,0,0.195187917,0,1.49003799,0.708843594,0.200925625,0,0,0.196097113,0,0
9928,0,0,0,0,0,0,0,0,0,0.211646862,0
9929,5.971282281,4.357807955,4.89375826,3.145134939,3.870675605,5.28975025,5.267103949,5.990498981,5.738159997,2.770937428,3.478162034
9930,8.821890214,7.85142128,7.737436402,8.184518507,6.800423688,4.106226488,3.946584514,4.83315427,5.372601068,8.330367685,6.725467377
9933,1.163288852,2.165187873,2.020594275,1.501957626,0.904286116,1.365102074,1.748215377,1.355181319,1.528205224,0,0.220620931
9934,0.190197488,0,0,0.739482493,0.353710234,0,0,0,0.189477632,0,0
9935,0.962809751,5.041768461,0.206941496,3.349108278,0.91691902,3.110425937,5.507400579,5.219656565,6.708239691,1.703519553,4.118618506
9937,0,0,0,0,0,0.195962267,0,0,0,0,0
9938,0,0,0,0,0,0,0,0,0,5.769735945,1.508263504
9939,22.70010182,29.26000238,21.77801697,23.60518186,35.49012708,13.30830064,34.60468769,11.99539511,31.03530015,19.42784652,24.49244502
9940,6.89135252,7.446360403,8.750273078,8.748457213,8.9281,8.9793023,9.20518816,8.309105188,8.806698298,8.560655177,9.161283194
9941,1.31958858,0.335899076,0.197656014,0.189768808,0,0,0.198705571,1.159393519,0.196097113,0,0.224375669
9942,1.154250941,0.895621819,1.220783421,1.116478605,0.904286116,0.973861713,1.36432405,1.15916721,0.952822779,0,0
9943,0.190197488,0,0,0,0,0,0,0,0,0,0
9944,3.480472053,3.94306451,3.058203297,2.797180625,3.305902295,2.536377161,3.936296174,2.703799406,2.297714246,2.759878154,3.93186777
9945,0.576492697,0.552847065,0.618730472,0.927165575,0.903018999,0.785112061,0.582577372,0.770642881,0.763616105,0,0
9946,0,0,0,0,0.177426564,0,0,0,0,0,0
9948,0.190197488,0.354978905,0,0.371017881,0.724027909,0.397815901,1.386820921,0.769161025,0.953670252,0.208996201,1.108957169
9949,22.14069108,25.05741442,17.92838794,18.92369123,26.0721984,17.79730889,30.13290147,21.64293222,31.94049604,1.713899963,1.085597246
9950,16.58899942,23.83298512,18.71101907,32.22187989,33.54992717,16.62468826,22.68969064,19.89392453,21.80562144,16.03136017,11.1024805
9951,0.201691347,0,0,0,0,0,0,0,0,0,0
9952,0,0,0.197656014,0,0,0,0,0,0,0,0
9953,0.962156162,0.700433902,1.023127407,1.859853603,1.650601929,1.174787337,1.182154512,1.545041731,1.344169532,0.850773878,1.08287209
9957,0,0.373591892,0.204745588,0.739482493,0.544049933,0.780915637,0.794261592,1.15916721,1.148919892,0,0.221650513
9958,0,0.898768905,0,0,0.366623368,0.200925625,0.805300522,0.19251022,0.953423804,0,0
9959,24.65479453,22.94864135,19.93150323,19.72957788,22.54056015,27.48865013,27.21089322,26.09181893,27.79441559,31.40354914,25.46872751
9961,1.154250941,0,1.016461762,0,0,0,0,0,0,0,0
9962,0,0,0,0,0,0,0,0.193364302,0,0,0
9963,0.201691347,0.338464818,0,0.374861795,1.274603791,0.583640508,0.787243781,0.962681778,1.332955584,0.212277485,0
9964,1.344448429,0.907359127,0.814190577,0,1.089664391,0.3938717,0.394910731,0.193364302,0.189807699,0,0.217934388
9968,2.673074919,5.845262502,2.635365817,3.346475356,3.653669014,2.153612407,3.136073744,2.892308642,4.032880584,2.983652966,4.545425279
9969,4.012583311,3.741115415,3.65692182,5.395932699,5.478968114,5.261136131,3.983945028,6.37917976,6.721761566,4.686586072,6.300361883
9970,0.19766656,0.722079474,0.410025953,0,0,0.586183472,0.599863996,0.77284814,0.76301508,1.283282855,1.088283788
9971,5.376064443,4.141399513,6.719325316,2.601989507,1.435142684,5.870538415,3.726845036,5.034590398,3.06851379,4.474184483,4.998040633
9972,3.804518361,2.208977873,3.248798265,3.162536046,2.158183707,6.843285439,3.520696136,7.721932248,3.067227898,0.212277485,0
9974,0,0,0,0,0,0,0,0,0,0,0.220620931
9976,5.382737068,6.149092285,6.303870919,6.337040319,5.824322185,5.27179689,6.103994046,5.023711311,6.315235282,7.691871292,8.940585036
9979,0.19766656,0.552847065,0,0.374861795,0.544049933,0.974880869,0.78205306,0.575796722,1.148919892,0,0
9981,2.110203578,2.384701604,1.616853581,1.125417292,1.634839974,3.30663204,2.774718341,3.287797667,2.87295127,2.122853129,1.306900596
9982,0,0.185279653,0,0.183790577,0.360236183,0.769758821,0,0.193992076,0.378162269,0,0
9983,98.4162189,92.57722045,97.28548151,89.67814746,103.0378504,84.50063226,118.9152304,85.54950313,100.6251238,113.0791474,108.8351904
9984,14.07133712,12.46314884,13.63107758,9.110610056,11.67857203,13.3348107,14.01945703,11.00821401,12.05085497,16.46354271,15.03661612
9990,2.458974463,3.619681237,7.315780624,17.52874857,16.69271682,28.53048062,23.52946497,30.32907215,27.39235428,4.05160131,3.506933656
9995,1.340679007,0.940190314,2.024884201,1.864899785,1.248336556,0.984472601,0.983448941,0.967667523,0.959383152,1.055049115,0.422666258
9999,0,2.909878618,0,0.557349962,1.822365208,0,2.575110498,0.775880707,2.473866604,0,0
10000,28.48533855,24.41339785,34.99215848,26.0212687,27.50678063,31.71939635,33.28086253,29.95743753,29.46176864,32.09165302,27.39558872
10003,12.32734423,11.11935555,10.78233373,10.97631965,7.442571963,11.55329667,7.325899507,11.95719631,9.966085694,14.1164497,7.88233333
10005,0,0.169232409,0,0,0.173732258,0,0,0.388995652,0.189807699,0,0
10006,0.18060092,1.083819557,0,2.049494168,1.628331203,1.383307658,1.566776903,1.545669505,1.724031378,0.861784912,1.108957169
10007,54.32509383,59.36693862,55.94699259,58.62554479,62.52589862,46.32445111,51.45744738,44.22177289,50.58979455,57.69524459,60.105875
